Gene_ID,Transcript_Name,Type
WBGene00198603,Y48A6B.15,ncRNA
WBGene00199020,Y48A6B.16,ncRNA
WBGene00199292,Y48A6B.17,ncRNA
WBGene00200091,Y48A6B.18,ncRNA
WBGene00305758,Y48A6B.19,circular_ncRNA
WBGene00198409,Y48A6C.7,ncRNA
WBGene00219619,Y48A6C.9,lincRNA
WBGene00220168,Y48A6C.10,snoRNA
WBGene00305759,Y48A6C.11,circular_ncRNA
WBGene00305760,Y48A6C.12,circular_ncRNA
WBGene00305761,Y48A6C.13,circular_ncRNA
WBGene00305762,Y48A6C.14,circular_ncRNA
WBGene00305763,Y48A6C.15,circular_ncRNA
WBGene00194884,Y48B6A.17,asRNA
WBGene00197231,Y48B6A.18,ncRNA
WBGene00197867,Y48B6A.19,ncRNA
WBGene00199444,Y48B6A.20,ncRNA
WBGene00200061,Y48B6A.21,ncRNA
WBGene00200220,Y48B6A.22,ncRNA
WBGene00201670,Y48B6A.23,ncRNA
WBGene00219620,Y48B6A.24,lincRNA
WBGene00220169,Y48B6A.25,ncRNA
WBGene00012985,Y48C3A.1,lincRNA
WBGene00194807,Y48C3A.21,pre_miRNA
WBGene00194807,Y48C3A.21a,miRNA
WBGene00194807,Y48C3A.21b,miRNA
WBGene00199755,Y48C3A.22,ncRNA
WBGene00200945,Y48C3A.23,ncRNA
WBGene00202202,Y48C3A.24,ncRNA
WBGene00220170,Y48C3A.25,ncRNA
WBGene00305764,Y48C3A.26,circular_ncRNA
WBGene00003343,Y48D7A.3,pre_miRNA
WBGene00003343,Y48D7A.3a,miRNA
WBGene00003343,Y48D7A.3b,miRNA
WBGene00305765,Y48E1B.18,circular_ncRNA
WBGene00013014,Y48E1C.1b,nc_primary_transcript
WBGene00305766,Y48G1A.8,circular_ncRNA
WBGene00021671,Y48G1BM.6d,nc_primary_transcript
WBGene00305767,Y48G1C.14,circular_ncRNA
WBGene00305768,Y48G1C.15,circular_ncRNA
WBGene00195424,Y48G8AL.17,ncRNA
WBGene00198207,Y48G8AL.18,ncRNA
WBGene00201777,Y48G8AL.19,ncRNA
WBGene00249808,Y48G8AL.20,ncRNA
WBGene00305769,Y48G8AL.21,circular_ncRNA
WBGene00305770,Y48G8AL.22,circular_ncRNA
WBGene00197713,Y48G8AR.4,ncRNA
WBGene00199486,Y48G8AR.5,ncRNA
WBGene00200307,Y48G8AR.6,ncRNA
WBGene00201534,Y48G8AR.7,ncRNA
WBGene00003292,Y48G9A.13,pre_miRNA
WBGene00003292,Y48G9A.13a,miRNA
WBGene00003292,Y48G9A.13b,miRNA
WBGene00003293,Y48G9A.14,pre_miRNA
WBGene00003293,Y48G9A.14a,miRNA
WBGene00003293,Y48G9A.14b,miRNA
WBGene00003294,Y48G9A.15,pre_miRNA
WBGene00003294,Y48G9A.15a,miRNA
WBGene00003294,Y48G9A.15b,miRNA
WBGene00003322,Y48G9A.16,pre_miRNA
WBGene00003322,Y48G9A.16a,miRNA
WBGene00003322,Y48G9A.16b,miRNA
WBGene00196151,Y48G9A.17,ncRNA
WBGene00200114,Y48G9A.18,ncRNA
WBGene00305771,Y48G9A.19,circular_ncRNA
WBGene00305772,Y48G9A.20,circular_ncRNA
WBGene00305773,Y48G9A.21,circular_ncRNA
WBGene00305774,Y48G9A.22,circular_ncRNA
WBGene00045238,Y48G10A.7,ncRNA
WBGene00173043,Y48G10A.8,piRNA
WBGene00220171,Y48G10A.9,ncRNA
WBGene00194686,Y49A3A.6,asRNA
WBGene00021709,Y49C4A.8b,nc_primary_transcript
WBGene00013036,Y49E10.17b,nc_primary_transcript
WBGene00013036,Y49E10.17c,nc_primary_transcript
WBGene00195676,Y49E10.31,ncRNA
WBGene00200709,Y49E10.32,ncRNA
WBGene00201157,Y49E10.33,ncRNA
WBGene00201713,Y49E10.34,ncRNA
WBGene00202298,Y49E10.35,ncRNA
WBGene00220172,Y49E10.36,snoRNA
WBGene00304219,Y49E10.37,ncRNA
WBGene00305775,Y49E10.38,circular_ncRNA
WBGene00014578,Y49E10.t1,tRNA
WBGene00199556,Y49F6A.7,ncRNA
WBGene00201701,Y49F6A.8,ncRNA
WBGene00219755,Y49F6A.9,lincRNA
WBGene00219756,Y49F6A.10,lincRNA
WBGene00197552,Y49F6B.15,ncRNA
WBGene00198510,Y49F6B.16,ncRNA
WBGene00199109,Y49F6B.17,ncRNA
WBGene00219757,Y49F6B.18,lincRNA
WBGene00305776,Y49F6B.21,circular_ncRNA
WBGene00305777,Y49F6B.22,circular_ncRNA
WBGene00165601,Y49F6C.9,piRNA
WBGene00170626,Y49F6C.10,piRNA
WBGene00219758,Y49F6C.11,lincRNA
WBGene00197436,Y49G5B.2,ncRNA
WBGene00198537,Y49G5B.3,ncRNA
WBGene00199504,Y49G5B.4,ncRNA
WBGene00200202,Y49G5B.5,ncRNA
WBGene00200569,Y49G5B.6,ncRNA
WBGene00305778,Y50C1A.3,circular_ncRNA
WBGene00021738,Y50D4A.4c,nc_primary_transcript
WBGene00197345,Y50D4A.7,ncRNA
WBGene00200332,Y50D4A.8,ncRNA
WBGene00219759,Y50D4A.9,asRNA
WBGene00255579,Y50D4A.11,pre_miRNA
WBGene00255579,Y50D4A.11a,miRNA
WBGene00255579,Y50D4A.11b,miRNA
WBGene00305779,Y50D4A.13,circular_ncRNA
WBGene00021741,Y50D4B.2c,nc_primary_transcript
WBGene00196172,Y50D4B.8,ncRNA
WBGene00021750,Y50D4C.6b,nc_primary_transcript
WBGene00196278,Y50D4C.7,ncRNA
WBGene00197318,Y50D4C.8,ncRNA
WBGene00200351,Y50D4C.9,ncRNA
WBGene00201430,Y50D4C.10,ncRNA
WBGene00220173,Y50D4C.11,ncRNA
WBGene00305780,Y50D4C.13,circular_ncRNA
WBGene00305781,Y50D4C.14,circular_ncRNA
WBGene00196000,Y50D7A.14,ncRNA
WBGene00196135,Y50D7A.15,ncRNA
WBGene00200069,Y50D7A.16,ncRNA
WBGene00200820,Y50D7A.17,ncRNA
WBGene00201608,Y50D7A.18,ncRNA
WBGene00305782,Y50D7A.19,circular_ncRNA
WBGene00305783,Y50D7A.20,circular_ncRNA
WBGene00305784,Y50D7A.21,circular_ncRNA
WBGene00305785,Y50D7A.22,circular_ncRNA
WBGene00197855,Y50E8A.20,ncRNA
WBGene00198407,Y50E8A.21,ncRNA
WBGene00013060,Y51A2A.4b,nc_primary_transcript
WBGene00197681,Y51A2B.12,ncRNA
WBGene00199210,Y51A2B.13,ncRNA
WBGene00199941,Y51A2B.14,ncRNA
WBGene00200512,Y51A2B.15,ncRNA
WBGene00014579,Y51A2B.t1,tRNA
WBGene00013072,Y51A2D.1b,nc_primary_transcript
WBGene00013075,Y51A2D.7a,nc_primary_transcript
WBGene00196103,Y51A2D.24,ncRNA
WBGene00196128,Y51A2D.25,ncRNA
WBGene00196326,Y51A2D.26,ncRNA
WBGene00196901,Y51A2D.27,ncRNA
WBGene00197339,Y51A2D.28,ncRNA
WBGene00197664,Y51A2D.29,ncRNA
WBGene00198048,Y51A2D.30,ncRNA
WBGene00198291,Y51A2D.31,ncRNA
WBGene00198451,Y51A2D.32,ncRNA
WBGene00199002,Y51A2D.33,ncRNA
WBGene00199378,Y51A2D.34,ncRNA
WBGene00200350,Y51A2D.35,ncRNA
WBGene00201344,Y51A2D.36,ncRNA
WBGene00201354,Y51A2D.37,ncRNA
WBGene00202435,Y51A2D.38,ncRNA
WBGene00219230,Y51A2D.39,pre_miRNA
WBGene00219230,Y51A2D.39a,miRNA
WBGene00220174,Y51A2D.40,snoRNA
WBGene00305786,Y51A2D.42,circular_ncRNA
WBGene00305787,Y51A2D.43,circular_ncRNA
WBGene00305788,Y51A2D.44,circular_ncRNA
WBGene00173449,Y51B9A.11,piRNA
WBGene00199646,Y51B9A.12,ncRNA
WBGene00201542,Y51B9A.13,ncRNA
WBGene00196465,Y51F10.12,ncRNA
WBGene00201351,Y51F10.13,ncRNA
WBGene00219760,Y51F10.14,asRNA
WBGene00305789,Y51F10.16,circular_ncRNA
WBGene00004357,Y51H4A.3b,nc_primary_transcript
WBGene00013100,Y51H4A.4b,nc_primary_transcript
WBGene00013119,Y51H4A.25c,nc_primary_transcript
WBGene00003296,Y51H4A.27,ncRNA
WBGene00045325,Y51H4A.34,pre_miRNA
WBGene00045325,Y51H4A.34a,miRNA
WBGene00045325,Y51H4A.34b,miRNA
WBGene00045521,Y51H4A.35,piRNA
WBGene00045538,Y51H4A.36,piRNA
WBGene00045548,Y51H4A.37,piRNA
WBGene00045610,Y51H4A.38,piRNA
WBGene00045615,Y51H4A.39,piRNA
WBGene00045665,Y51H4A.40,piRNA
WBGene00045669,Y51H4A.41,piRNA
WBGene00045692,Y51H4A.42,piRNA
WBGene00045744,Y51H4A.43,piRNA
WBGene00045747,Y51H4A.44,piRNA
WBGene00045750,Y51H4A.45,piRNA
WBGene00045757,Y51H4A.46,piRNA
WBGene00045765,Y51H4A.47,piRNA
WBGene00045784,Y51H4A.48,piRNA
WBGene00045821,Y51H4A.49,piRNA
WBGene00045831,Y51H4A.50,piRNA
WBGene00045868,Y51H4A.51,piRNA
WBGene00045881,Y51H4A.52,piRNA
WBGene00045889,Y51H4A.53,piRNA
WBGene00045918,Y51H4A.54,piRNA
WBGene00045919,Y51H4A.55,piRNA
WBGene00045926,Y51H4A.56,piRNA
WBGene00045971,Y51H4A.57,piRNA
WBGene00045976,Y51H4A.58,piRNA
WBGene00045978,Y51H4A.59,piRNA
WBGene00045998,Y51H4A.60,piRNA
WBGene00046003,Y51H4A.61,piRNA
WBGene00046004,Y51H4A.62,piRNA
WBGene00046018,Y51H4A.63,piRNA
WBGene00046028,Y51H4A.64,piRNA
WBGene00046033,Y51H4A.65,piRNA
WBGene00046045,Y51H4A.66,piRNA
WBGene00046067,Y51H4A.67,piRNA
WBGene00046076,Y51H4A.68,piRNA
WBGene00046087,Y51H4A.69,piRNA
WBGene00046116,Y51H4A.70,piRNA
WBGene00046124,Y51H4A.71,piRNA
WBGene00046125,Y51H4A.72,piRNA
WBGene00046126,Y51H4A.73,piRNA
WBGene00046135,Y51H4A.74,piRNA
WBGene00046165,Y51H4A.75,piRNA
WBGene00046166,Y51H4A.76,piRNA
WBGene00046167,Y51H4A.77,piRNA
WBGene00046181,Y51H4A.78,piRNA
WBGene00046276,Y51H4A.79,piRNA
WBGene00046288,Y51H4A.80,piRNA
WBGene00046306,Y51H4A.81,piRNA
WBGene00046311,Y51H4A.82,piRNA
WBGene00046333,Y51H4A.83,piRNA
WBGene00046341,Y51H4A.84,piRNA
WBGene00046342,Y51H4A.85,piRNA
WBGene00046367,Y51H4A.86,piRNA
WBGene00046381,Y51H4A.87,piRNA
WBGene00046391,Y51H4A.88,piRNA
WBGene00046393,Y51H4A.89,piRNA
WBGene00046403,Y51H4A.90,piRNA
WBGene00046459,Y51H4A.91,piRNA
WBGene00046490,Y51H4A.92,piRNA
WBGene00046501,Y51H4A.93,piRNA
WBGene00046512,Y51H4A.94,piRNA
WBGene00046567,Y51H4A.95,piRNA
WBGene00046585,Y51H4A.96,piRNA
WBGene00046598,Y51H4A.97,piRNA
WBGene00046602,Y51H4A.98,piRNA
WBGene00046632,Y51H4A.99,piRNA
WBGene00046664,Y51H4A.100,piRNA
WBGene00046670,Y51H4A.101,piRNA
WBGene00046682,Y51H4A.102,piRNA
WBGene00046686,Y51H4A.103,piRNA
WBGene00046688,Y51H4A.104,piRNA
WBGene00046690,Y51H4A.105,piRNA
WBGene00046698,Y51H4A.106,piRNA
WBGene00046700,Y51H4A.107,piRNA
WBGene00046705,Y51H4A.108,piRNA
WBGene00046708,Y51H4A.109,piRNA
WBGene00046728,Y51H4A.110,piRNA
WBGene00046760,Y51H4A.111,piRNA
WBGene00046774,Y51H4A.112,piRNA
WBGene00046787,Y51H4A.113,piRNA
WBGene00046797,Y51H4A.114,piRNA
WBGene00046799,Y51H4A.115,piRNA
WBGene00046822,Y51H4A.116,piRNA
WBGene00046903,Y51H4A.117,piRNA
WBGene00046917,Y51H4A.118,piRNA
WBGene00046920,Y51H4A.119,piRNA
WBGene00046929,Y51H4A.120,piRNA
WBGene00046938,Y51H4A.121,piRNA
WBGene00046952,Y51H4A.122,piRNA
WBGene00046975,Y51H4A.123,piRNA
WBGene00046982,Y51H4A.124,piRNA
WBGene00046984,Y51H4A.125,piRNA
WBGene00046987,Y51H4A.126,piRNA
WBGene00046992,Y51H4A.127,piRNA
WBGene00046998,Y51H4A.128,piRNA
WBGene00047006,Y51H4A.129,piRNA
WBGene00047040,Y51H4A.130,piRNA
WBGene00047067,Y51H4A.131,piRNA
WBGene00047076,Y51H4A.132,piRNA
WBGene00047091,Y51H4A.133,piRNA
WBGene00047106,Y51H4A.134,piRNA
WBGene00047117,Y51H4A.135,piRNA
WBGene00047128,Y51H4A.136,piRNA
WBGene00047145,Y51H4A.137,piRNA
WBGene00047148,Y51H4A.138,piRNA
WBGene00047176,Y51H4A.139,piRNA
WBGene00047177,Y51H4A.140,piRNA
WBGene00047178,Y51H4A.141,piRNA
WBGene00047189,Y51H4A.142,piRNA
WBGene00047192,Y51H4A.143,piRNA
WBGene00047203,Y51H4A.144,piRNA
WBGene00047207,Y51H4A.145,piRNA
WBGene00047212,Y51H4A.146,piRNA
WBGene00047222,Y51H4A.147,piRNA
WBGene00047238,Y51H4A.148,piRNA
WBGene00047257,Y51H4A.149,piRNA
WBGene00047275,Y51H4A.150,piRNA
WBGene00047277,Y51H4A.151,piRNA
WBGene00047290,Y51H4A.152,piRNA
WBGene00047305,Y51H4A.153,piRNA
WBGene00047313,Y51H4A.154,piRNA
WBGene00047320,Y51H4A.155,piRNA
WBGene00047360,Y51H4A.156,piRNA
WBGene00047375,Y51H4A.157,piRNA
WBGene00047383,Y51H4A.158,piRNA
WBGene00047390,Y51H4A.159,piRNA
WBGene00047403,Y51H4A.160,piRNA
WBGene00047404,Y51H4A.161,piRNA
WBGene00047410,Y51H4A.162,piRNA
WBGene00047412,Y51H4A.163,piRNA
WBGene00047480,Y51H4A.164,piRNA
WBGene00047485,Y51H4A.165,piRNA
WBGene00047494,Y51H4A.166,piRNA
WBGene00047495,Y51H4A.167,piRNA
WBGene00047503,Y51H4A.168,piRNA
WBGene00047505,Y51H4A.169,piRNA
WBGene00047535,Y51H4A.170,piRNA
WBGene00047558,Y51H4A.171,piRNA
WBGene00047563,Y51H4A.172,piRNA
WBGene00047566,Y51H4A.173,piRNA
WBGene00047598,Y51H4A.174,piRNA
WBGene00047618,Y51H4A.175,piRNA
WBGene00047622,Y51H4A.176,piRNA
WBGene00047637,Y51H4A.177,piRNA
WBGene00047648,Y51H4A.178,piRNA
WBGene00047658,Y51H4A.179,piRNA
WBGene00047659,Y51H4A.180,piRNA
WBGene00047660,Y51H4A.181,piRNA
WBGene00047684,Y51H4A.182,piRNA
WBGene00047700,Y51H4A.183,piRNA
WBGene00047759,Y51H4A.184,piRNA
WBGene00047762,Y51H4A.185,piRNA
WBGene00047789,Y51H4A.186,piRNA
WBGene00047791,Y51H4A.187,piRNA
WBGene00047798,Y51H4A.188,piRNA
WBGene00047802,Y51H4A.189,piRNA
WBGene00047830,Y51H4A.190,piRNA
WBGene00047833,Y51H4A.191,piRNA
WBGene00047861,Y51H4A.192,piRNA
WBGene00047869,Y51H4A.193,piRNA
WBGene00047887,Y51H4A.194,piRNA
WBGene00047890,Y51H4A.195,piRNA
WBGene00047918,Y51H4A.196,piRNA
WBGene00047973,Y51H4A.197,piRNA
WBGene00047975,Y51H4A.198,piRNA
WBGene00047982,Y51H4A.199,piRNA
WBGene00047991,Y51H4A.200,piRNA
WBGene00048007,Y51H4A.201,piRNA
WBGene00048025,Y51H4A.202,piRNA
WBGene00048046,Y51H4A.203,piRNA
WBGene00048065,Y51H4A.204,piRNA
WBGene00048070,Y51H4A.205,piRNA
WBGene00048112,Y51H4A.206,piRNA
WBGene00048117,Y51H4A.207,piRNA
WBGene00048130,Y51H4A.208,piRNA
WBGene00048137,Y51H4A.209,piRNA
WBGene00048139,Y51H4A.210,piRNA
WBGene00048142,Y51H4A.211,piRNA
WBGene00048146,Y51H4A.212,piRNA
WBGene00048153,Y51H4A.213,piRNA
WBGene00048154,Y51H4A.214,piRNA
WBGene00048164,Y51H4A.215,piRNA
WBGene00048191,Y51H4A.216,piRNA
WBGene00048193,Y51H4A.217,piRNA
WBGene00048197,Y51H4A.218,piRNA
WBGene00048198,Y51H4A.219,piRNA
WBGene00048218,Y51H4A.220,piRNA
WBGene00048228,Y51H4A.221,piRNA
WBGene00048240,Y51H4A.222,piRNA
WBGene00048269,Y51H4A.223,piRNA
WBGene00048271,Y51H4A.224,piRNA
WBGene00048279,Y51H4A.225,piRNA
WBGene00048281,Y51H4A.226,piRNA
WBGene00048302,Y51H4A.227,piRNA
WBGene00048306,Y51H4A.228,piRNA
WBGene00048331,Y51H4A.229,piRNA
WBGene00048383,Y51H4A.230,piRNA
WBGene00048388,Y51H4A.231,piRNA
WBGene00048410,Y51H4A.232,piRNA
WBGene00048419,Y51H4A.233,piRNA
WBGene00048434,Y51H4A.234,piRNA
WBGene00048437,Y51H4A.235,piRNA
WBGene00048452,Y51H4A.236,piRNA
WBGene00048472,Y51H4A.237,piRNA
WBGene00048486,Y51H4A.238,piRNA
WBGene00048498,Y51H4A.239,piRNA
WBGene00048538,Y51H4A.240,piRNA
WBGene00048551,Y51H4A.241,piRNA
WBGene00048584,Y51H4A.242,piRNA
WBGene00048611,Y51H4A.243,piRNA
WBGene00048627,Y51H4A.244,piRNA
WBGene00048637,Y51H4A.245,piRNA
WBGene00048657,Y51H4A.246,piRNA
WBGene00048668,Y51H4A.247,piRNA
WBGene00048697,Y51H4A.248,piRNA
WBGene00048744,Y51H4A.249,piRNA
WBGene00048745,Y51H4A.250,piRNA
WBGene00048755,Y51H4A.251,piRNA
WBGene00048771,Y51H4A.252,piRNA
WBGene00048794,Y51H4A.253,piRNA
WBGene00048841,Y51H4A.254,piRNA
WBGene00048852,Y51H4A.255,piRNA
WBGene00048859,Y51H4A.256,piRNA
WBGene00048880,Y51H4A.257,piRNA
WBGene00048891,Y51H4A.258,piRNA
WBGene00048894,Y51H4A.259,piRNA
WBGene00048902,Y51H4A.260,piRNA
WBGene00048905,Y51H4A.261,piRNA
WBGene00048909,Y51H4A.262,piRNA
WBGene00048922,Y51H4A.263,piRNA
WBGene00048944,Y51H4A.264,piRNA
WBGene00048952,Y51H4A.265,piRNA
WBGene00048955,Y51H4A.266,piRNA
WBGene00048971,Y51H4A.267,piRNA
WBGene00048993,Y51H4A.268,piRNA
WBGene00048996,Y51H4A.269,piRNA
WBGene00049010,Y51H4A.270,piRNA
WBGene00049032,Y51H4A.271,piRNA
WBGene00049059,Y51H4A.272,piRNA
WBGene00049060,Y51H4A.273,piRNA
WBGene00049080,Y51H4A.274,piRNA
WBGene00049096,Y51H4A.275,piRNA
WBGene00049131,Y51H4A.276,piRNA
WBGene00049133,Y51H4A.277,piRNA
WBGene00049147,Y51H4A.278,piRNA
WBGene00049148,Y51H4A.279,piRNA
WBGene00049191,Y51H4A.280,piRNA
WBGene00049203,Y51H4A.281,piRNA
WBGene00049211,Y51H4A.282,piRNA
WBGene00049213,Y51H4A.283,piRNA
WBGene00049227,Y51H4A.284,piRNA
WBGene00049236,Y51H4A.285,piRNA
WBGene00049250,Y51H4A.286,piRNA
WBGene00049273,Y51H4A.287,piRNA
WBGene00049284,Y51H4A.288,piRNA
WBGene00049289,Y51H4A.289,piRNA
WBGene00049294,Y51H4A.290,piRNA
WBGene00049301,Y51H4A.291,piRNA
WBGene00049313,Y51H4A.292,piRNA
WBGene00049319,Y51H4A.293,piRNA
WBGene00049320,Y51H4A.294,piRNA
WBGene00049332,Y51H4A.295,piRNA
WBGene00049364,Y51H4A.296,piRNA
WBGene00049397,Y51H4A.297,piRNA
WBGene00049408,Y51H4A.298,piRNA
WBGene00049427,Y51H4A.299,piRNA
WBGene00049435,Y51H4A.300,piRNA
WBGene00049439,Y51H4A.301,piRNA
WBGene00049446,Y51H4A.302,piRNA
WBGene00049450,Y51H4A.303,piRNA
WBGene00049459,Y51H4A.304,piRNA
WBGene00049495,Y51H4A.305,piRNA
WBGene00049508,Y51H4A.306,piRNA
WBGene00049513,Y51H4A.307,piRNA
WBGene00049516,Y51H4A.308,piRNA
WBGene00049520,Y51H4A.309,piRNA
WBGene00049530,Y51H4A.310,piRNA
WBGene00049552,Y51H4A.311,piRNA
WBGene00049567,Y51H4A.312,piRNA
WBGene00049571,Y51H4A.313,piRNA
WBGene00049586,Y51H4A.314,piRNA
WBGene00049588,Y51H4A.315,piRNA
WBGene00049596,Y51H4A.316,piRNA
WBGene00049656,Y51H4A.317,piRNA
WBGene00049665,Y51H4A.318,piRNA
WBGene00049698,Y51H4A.319,piRNA
WBGene00049715,Y51H4A.320,piRNA
WBGene00049739,Y51H4A.321,piRNA
WBGene00049758,Y51H4A.322,piRNA
WBGene00049779,Y51H4A.323,piRNA
WBGene00049790,Y51H4A.324,piRNA
WBGene00049801,Y51H4A.325,piRNA
WBGene00049830,Y51H4A.326,piRNA
WBGene00049836,Y51H4A.327,piRNA
WBGene00049865,Y51H4A.328,piRNA
WBGene00049890,Y51H4A.329,piRNA
WBGene00049904,Y51H4A.330,piRNA
WBGene00049905,Y51H4A.331,piRNA
WBGene00049928,Y51H4A.332,piRNA
WBGene00049931,Y51H4A.333,piRNA
WBGene00049934,Y51H4A.334,piRNA
WBGene00049935,Y51H4A.335,piRNA
WBGene00049962,Y51H4A.336,piRNA
WBGene00049983,Y51H4A.337,piRNA
WBGene00050019,Y51H4A.338,piRNA
WBGene00050023,Y51H4A.339,piRNA
WBGene00050025,Y51H4A.340,piRNA
WBGene00050033,Y51H4A.341,piRNA
WBGene00050044,Y51H4A.342,piRNA
WBGene00050057,Y51H4A.343,piRNA
WBGene00050081,Y51H4A.344,piRNA
WBGene00050084,Y51H4A.345,piRNA
WBGene00050101,Y51H4A.346,piRNA
WBGene00050106,Y51H4A.347,piRNA
WBGene00050124,Y51H4A.348,piRNA
WBGene00050128,Y51H4A.349,piRNA
WBGene00050129,Y51H4A.350,piRNA
WBGene00050133,Y51H4A.351,piRNA
WBGene00050140,Y51H4A.352,piRNA
WBGene00050141,Y51H4A.353,piRNA
WBGene00050143,Y51H4A.354,piRNA
WBGene00050170,Y51H4A.355,piRNA
WBGene00050184,Y51H4A.356,piRNA
WBGene00050195,Y51H4A.357,piRNA
WBGene00050196,Y51H4A.358,piRNA
WBGene00050212,Y51H4A.359,piRNA
WBGene00050219,Y51H4A.360,piRNA
WBGene00050228,Y51H4A.361,piRNA
WBGene00050239,Y51H4A.362,piRNA
WBGene00050240,Y51H4A.363,piRNA
WBGene00050244,Y51H4A.364,piRNA
WBGene00050263,Y51H4A.365,piRNA
WBGene00050264,Y51H4A.366,piRNA
WBGene00050279,Y51H4A.367,piRNA
WBGene00050282,Y51H4A.368,piRNA
WBGene00050291,Y51H4A.369,piRNA
WBGene00050297,Y51H4A.370,piRNA
WBGene00050325,Y51H4A.371,piRNA
WBGene00050341,Y51H4A.372,piRNA
WBGene00050343,Y51H4A.373,piRNA
WBGene00050349,Y51H4A.374,piRNA
WBGene00050469,Y51H4A.375,piRNA
WBGene00050513,Y51H4A.376,piRNA
WBGene00050535,Y51H4A.377,piRNA
WBGene00050554,Y51H4A.378,piRNA
WBGene00050590,Y51H4A.379,piRNA
WBGene00050598,Y51H4A.380,piRNA
WBGene00050601,Y51H4A.381,piRNA
WBGene00050612,Y51H4A.382,piRNA
WBGene00050621,Y51H4A.383,piRNA
WBGene00050677,Y51H4A.384,piRNA
WBGene00050719,Y51H4A.385,piRNA
WBGene00050723,Y51H4A.386,piRNA
WBGene00050730,Y51H4A.387,piRNA
WBGene00050744,Y51H4A.388,piRNA
WBGene00050753,Y51H4A.389,piRNA
WBGene00050764,Y51H4A.390,piRNA
WBGene00050795,Y51H4A.391,piRNA
WBGene00050800,Y51H4A.392,piRNA
WBGene00050801,Y51H4A.393,piRNA
WBGene00050803,Y51H4A.394,piRNA
WBGene00050805,Y51H4A.395,piRNA
WBGene00050807,Y51H4A.396,piRNA
WBGene00050816,Y51H4A.397,piRNA
WBGene00050818,Y51H4A.398,piRNA
WBGene00050823,Y51H4A.399,piRNA
WBGene00050827,Y51H4A.400,piRNA
WBGene00050848,Y51H4A.401,piRNA
WBGene00050923,Y51H4A.402,pre_miRNA
WBGene00050923,Y51H4A.402a,miRNA
WBGene00164991,Y51H4A.403,piRNA
WBGene00165001,Y51H4A.404,piRNA
WBGene00165012,Y51H4A.406,piRNA
WBGene00165034,Y51H4A.407,piRNA
WBGene00165039,Y51H4A.408,piRNA
WBGene00165088,Y51H4A.409,piRNA
WBGene00165113,Y51H4A.410,piRNA
WBGene00165120,Y51H4A.411,piRNA
WBGene00165167,Y51H4A.413,piRNA
WBGene00165196,Y51H4A.414,piRNA
WBGene00165225,Y51H4A.416,piRNA
WBGene00165237,Y51H4A.417,piRNA
WBGene00165239,Y51H4A.418,piRNA
WBGene00165281,Y51H4A.419,piRNA
WBGene00165290,Y51H4A.420,piRNA
WBGene00165293,Y51H4A.421,piRNA
WBGene00165298,Y51H4A.422,piRNA
WBGene00165315,Y51H4A.423,piRNA
WBGene00165388,Y51H4A.424,piRNA
WBGene00165413,Y51H4A.425,piRNA
WBGene00165440,Y51H4A.427,piRNA
WBGene00165448,Y51H4A.428,piRNA
WBGene00165472,Y51H4A.429,piRNA
WBGene00165557,Y51H4A.430,piRNA
WBGene00165577,Y51H4A.431,piRNA
WBGene00165590,Y51H4A.432,piRNA
WBGene00165598,Y51H4A.433,piRNA
WBGene00165605,Y51H4A.434,piRNA
WBGene00165616,Y51H4A.435,piRNA
WBGene00165652,Y51H4A.436,piRNA
WBGene00165670,Y51H4A.437,piRNA
WBGene00165684,Y51H4A.438,piRNA
WBGene00165751,Y51H4A.439,piRNA
WBGene00165757,Y51H4A.440,piRNA
WBGene00165779,Y51H4A.441,piRNA
WBGene00165796,Y51H4A.442,piRNA
WBGene00165825,Y51H4A.443,piRNA
WBGene00165847,Y51H4A.444,piRNA
WBGene00165857,Y51H4A.445,piRNA
WBGene00165859,Y51H4A.446,piRNA
WBGene00165868,Y51H4A.447,piRNA
WBGene00165877,Y51H4A.448,piRNA
WBGene00165886,Y51H4A.449,piRNA
WBGene00165915,Y51H4A.450,piRNA
WBGene00165934,Y51H4A.451,piRNA
WBGene00165952,Y51H4A.452,piRNA
WBGene00165967,Y51H4A.453,piRNA
WBGene00165972,Y51H4A.454,piRNA
WBGene00165995,Y51H4A.455,piRNA
WBGene00165998,Y51H4A.456,piRNA
WBGene00166023,Y51H4A.457,piRNA
WBGene00166024,Y51H4A.458,piRNA
WBGene00166067,Y51H4A.461,piRNA
WBGene00166133,Y51H4A.462,piRNA
WBGene00166155,Y51H4A.463,piRNA
WBGene00166162,Y51H4A.464,piRNA
WBGene00166213,Y51H4A.465,piRNA
WBGene00166223,Y51H4A.466,piRNA
WBGene00166228,Y51H4A.467,piRNA
WBGene00166242,Y51H4A.468,piRNA
WBGene00166244,Y51H4A.469,piRNA
WBGene00166314,Y51H4A.470,piRNA
WBGene00166334,Y51H4A.471,piRNA
WBGene00166337,Y51H4A.472,piRNA
WBGene00166366,Y51H4A.473,piRNA
WBGene00166371,Y51H4A.474,piRNA
WBGene00166401,Y51H4A.475,piRNA
WBGene00166417,Y51H4A.476,piRNA
WBGene00166442,Y51H4A.477,piRNA
WBGene00166443,Y51H4A.478,piRNA
WBGene00166447,Y51H4A.479,piRNA
WBGene00166452,Y51H4A.480,piRNA
WBGene00166455,Y51H4A.481,piRNA
WBGene00166472,Y51H4A.482,piRNA
WBGene00166483,Y51H4A.483,piRNA
